Timestamp,Date,Start Time,End Time,Observer(s),Site,Nestbox,Species,Adult(s),Nest,Eggs,Nestlings,Notes,Activities,Wing chords,dead_nestlings,year,site
2023-07-11T10:36:54Z,2023-07-11T00:00:00Z,1899-12-30T10:25:00Z,1899-12-30T10:55:00Z,"KL, RK, YZ",NA,RRRG50,WEBL,1 nearby,4,0,1,NA,"nestling measure 2, nestling bleed 1",NA,NA,2023,RRRG
2023-08-03T07:36:19Z,2023-08-03T00:00:00Z,1899-12-30T07:30:00Z,1899-12-30T07:34:59Z,"RK, YZ",NA,RRRG50,WEBL,0,4,2,0,1 dead nestling,"removed loggers, removed camera",NA,1,2023,RRRG
2023-04-11T10:35:59Z,2023-04-11T00:00:00Z,NA,NA,KL,NA,RRRG61,-,-,-,0,0,NA,none,NA,NA,2023,RRRG
2023-04-18T09:28:33Z,2023-04-18T00:00:00Z,NA,NA,KL,NA,RRRG61,WEBL,-,-,0,0,NA,none,NA,NA,2023,RRRG
2023-04-25T09:56:45Z,2023-04-25T00:00:00Z,NA,NA,KL,NA,RRRG61,-,-,-,0,0,NA,none,NA,NA,2023,RRRG
2023-05-02T11:07:09Z,2023-05-02T00:00:00Z,1899-12-30T11:05:00Z,1899-12-30T11:10:00Z,"RK, YZ",NA,RRRG61,-,0,1,0,0,NA,none,NA,NA,2023,RRRG
2023-05-11T08:49:36Z,2023-05-11T00:00:00Z,NA,NA,KL,NA,RRRG61,TRES,-,1/0,0,0,NA,none,NA,NA,2023,RRRG
2023-06-06T12:04:39Z,2023-06-06T00:00:00Z,NA,NA,KL,NA,RRRG61,WEBL,1 in,4,5,0,NA,added loggers,NA,NA,2023,RRRG
2023-06-13T10:59:26Z,2023-06-13T00:00:00Z,NA,NA,KL,NA,RRRG61,WEBL,-,4,4,0,NA,none,NA,NA,2023,RRRG
2023-06-22T11:06:46Z,2023-06-22T00:00:00Z,NA,NA,KL,NA,RRRG61,WEBL,-,4,1,1,1 very cold nestling rescued by Yifang,removed loggers,NA,1,2023,RRRG
2023-03-31T12:16:46Z,2023-03-31T00:00:00Z,1899-12-30T12:15:00Z,1899-12-30T12:45:00Z,KL,RRR,RRRR3,-,-,-,0,0,NA,none,NA,NA,2023,RRRR
2023-04-04T10:08:25Z,2023-04-04T00:00:00Z,1899-12-30T10:06:00Z,1899-12-30T10:20:00Z,"YZ, RK",RRR,RRRR3,TRES,4,0,0,0,"4 TRES,, 2 nearby and 2 on top of nestbox",none,NA,NA,2023,RRRR
2023-04-11T10:58:07Z,2023-04-11T00:00:00Z,1899-12-30T10:58:00Z,1899-12-30T11:19:59Z,"RK, YZ",NA,RRRR3,TRES,2 on top,1/0,0,0,NA,none,NA,NA,2023,RRRR
2023-04-18T09:45:55Z,2023-04-18T00:00:00Z,1899-12-30T09:45:00Z,1899-12-30T09:49:59Z,"RK, YZ",NA,RRRR3,WEBL,1 nearby,4,0,0,4 adult TRES nearby,none,NA,NA,2023,RRRR
2023-04-25T10:12:28Z,2023-04-25T00:00:00Z,1899-12-30T10:11:00Z,1899-12-30T10:30:00Z,"RK, YZ",NA,RRRR3,WEBL,-,4,0,0,NA,none,NA,NA,2023,RRRR
2023-05-02T10:58:48Z,2023-05-02T00:00:00Z,NA,NA,KL,NA,RRRR3,WEBL,1 female in,4,5,0,NA,added loggers,NA,NA,2023,RRRR
2023-05-11T08:04:37Z,2023-05-11T00:00:00Z,NA,NA,KL,NA,RRRR3,WEBL,-,4,5,0,NA,none,NA,NA,2023,RRRR
2023-06-13T10:11:44Z,2023-06-13T00:00:00Z,1899-12-30T10:00:00Z,1899-12-30T10:15:00Z,"RK, YZ",NA,RRRR3,-,0,4,0,0,NA,removed loggers,NA,NA,2023,RRRR
2023-06-22T08:50:45Z,2023-06-22T00:00:00Z,1899-12-30T08:50:00Z,1899-12-30T09:00:00Z,"RK, YZ",NA,RRRR3,WEBL,1 inside,4,4,0,NA,added loggers,NA,NA,2023,RRRR
2023-06-27T09:08:12Z,2023-06-27T00:00:00Z,NA,NA,KL,NA,RRRR3,WEBL,-,4,5,0,NA,none,NA,NA,2023,RRRR
2023-07-05T11:42:24Z,2023-07-05T00:00:00Z,1899-12-30T11:19:59Z,1899-12-30T11:45:00Z,"KL, RK",NA,RRRR3,WEBL,1 in,4,0,3,NA,"female capture, female bleed, nestling measure 1, added camera","10, 9, 9",NA,2023,RRRR
2023-07-13T10:07:11Z,2023-07-13T00:00:00Z,1899-12-30T09:00:00Z,1899-12-30T10:15:00Z,"KL, RK, YZ",NA,RRRR3,WEBL,1 near,4,0,3,NA,"nestling band, nestling bleed 2",NA,NA,2023,RRRR
2023-08-03T07:54:39Z,2023-08-03T00:00:00Z,1899-12-30T07:53:00Z,1899-12-30T07:55:00Z,"RK, YZ",NA,RRRR3,WEBL,0,4,0,0,3 dead nestlings,"removed loggers, removed camera",NA,3,2023,RRRR
2023-03-31T12:21:24Z,2023-03-31T00:00:00Z,1899-12-30T12:15:00Z,1899-12-30T12:45:00Z,KL,RRR,RRRR8,TRES,-,-,0,0,NA,none,NA,NA,2023,RRRR
2023-04-04T10:05:57Z,2023-04-04T00:00:00Z,1899-12-30T10:00:00Z,1899-12-30T10:15:00Z,KL,NA,RRRR8,TRES,2 near,1/0,0,0,NA,none,NA,NA,2023,RRRR
2023-04-11T10:58:01Z,2023-04-11T00:00:00Z,NA,NA,KL,NA,RRRR8,WEBL,-,2,0,0,NA,none,NA,NA,2023,RRRR
2023-04-18T09:45:10Z,2023-04-18T00:00:00Z,NA,NA,KL,NA,RRRR8,TRES,2 on,2/0,0,0,NA,none,NA,NA,2023,RRRR
2023-04-25T10:13:01Z,2023-04-25T00:00:00Z,NA,NA,KL,NA,RRRR8,TRES,1 near,3/0,0,0,NA,none,NA,NA,2023,RRRR
2023-05-02T11:10:27Z,2023-05-02T00:00:00Z,NA,NA,KL,NA,RRRR8,WEBL,-,4,0,0,NA,none,NA,NA,2023,RRRR
2023-05-11T08:02:31Z,2023-05-11T00:00:00Z,1899-12-30T08:02:00Z,1899-12-30T08:19:59Z,"RK, YZ",NA,RRRR8,WEBL,1 inside,4,5,0,NA,added loggers,NA,NA,2023,RRRR
2023-05-18T12:10:19Z,2023-05-18T00:00:00Z,NA,NA,KL,NA,RRRR8,WEBL,1 in,4,5,0,NA,none,NA,NA,2023,RRRR
2023-05-25T09:20:38Z,2023-05-25T00:00:00Z,1899-12-30T08:40:00Z,1899-12-30T09:17:59Z,"RK, KL, YZ",NA,RRRR8,WEBL,2 nearby,4,0,5,NA,"female capture, female bleed, nestling measure 1, added camera","15, 21, 18, 20",NA,2023,RRRR
2023-06-01T09:30:29Z,2023-06-01T00:00:00Z,1899-12-30T09:20:00Z,1899-12-30T09:30:00Z,"RK, YZ, KL",NA,RRRR8,WEBL,0,4,0,0,Nestlings gone; predation,"removed loggers, removed camera",NA,NA,2023,RRRR
2023-06-22T09:00:11Z,2023-06-22T00:00:00Z,1899-12-30T08:59:00Z,1899-12-30T09:15:00Z,"RK, YZ",NA,RRRR8,WEBL,1 near,4,5,0,NA,added loggers,NA,NA,2023,RRRR
2023-06-27T08:59:15Z,2023-06-27T00:00:00Z,NA,NA,KL,NA,RRRR8,WEBL,1 in,4,5,0,NA,none,NA,NA,2023,RRRR
2023-07-05T11:20:31Z,2023-07-05T00:00:00Z,NA,NA,KL,NA,RRRR8,WEBL,2 in,4,0,5,NA,nestling measure 1,"10,14,15,15,9",NA,2023,RRRR
2023-07-13T10:04:53Z,2023-07-13T00:00:00Z,1899-12-30T09:00:00Z,1899-12-30T10:15:00Z,"KL, RK, YZ",NA,RRRR8,WEBL,1 near,4,0,4,NA,"nestling band, nestling bleed 2",NA,NA,2023,RRRR
2023-08-03T08:03:05Z,2023-08-03T00:00:00Z,NA,NA,KL,NA,RRRR8,TRES,-,4/3,0,0,Dead nestling band 2941-94708,"removed loggers, removed camera",NA,1,2023,RRRR
