Timestamp,date,observer,site,box,action,equipment_name,hobo_position,readout,battery_status,memory_status,equipment_type,card_deployed,card_collected,battery_status,memory_status,
6/9/2022 8:50,6/9/2022,KL,MBN,MBNR8,collect,MBNR8-O,outside,completed,100,9,hobo,,,,,
6/9/2022 8:57,6/9/2022,"KL, SM, YW ",MBN,MBNR4,deploy,MBNR4-I,inside,NA,100,0,hobo,,,,,
6/9/2022 8:58,6/9/2022,"KL, YW, SM",MBN ,MBNR4,deploy,MBNR4-O,outside,NA,100,0,hobo,,,,,
6/9/2022 9:13,6/9/2022,SM KL YW,MBN,MBNC13,deploy,MBNC13-I,inside,NA,100,0,hobo,,,,,
6/9/2022 9:14,6/9/2022,KL SM YW,MBN,MBNC13,deploy,MBNC13-O,outside,NA,100,0,hobo,,,,,
6/9/2022 10:06,6/9/2022,"KL, SM, YW ",MBN,MBNC4,collect,MBNC4-I,inside,completed,100,6,hobo,,,,,
6/9/2022 10:07,6/9/2022,"SM, YW, KL",MBN,MBNC4,collect,MBNC4-O,outside,completed,100,6,hobo,,,,,
6/9/2022 10:09,6/9/2022,"KL, SM, YW ",MBN,MBNC4,collect,cam5,,,,,camera,NA,card15,low,full,
6/14/2022 8:25,6/14/2022,KL,PIC,PICO7,deploy,PICO7-I,inside,NA,100,0,hobo,,,,,
6/14/2022 8:26,6/14/2022,KL,PIC,PICO7,deploy,PICO7-O,outside,NA,100,0,hobo,,,,,
6/14/2022 8:48,6/14/2022,VW,PICR,PICR10,deploy,PICR10-I,inside,NA,100,0,hobo,,,,,
6/14/2022 8:49,6/14/2022,VW,PIC,PICR10,deploy,PICR10-O,outside,NA,100,0,hobo,,,,,
6/14/2022 8:54,6/14/2022,VW,PIC,PICR7,collect,PICR7-I,inside,completed,66,7,hobo,,,,,
6/14/2022 8:55,6/14/2022,VW,PIC,PICR7,collect,PICR7-O,outside,completed,66,7,hobo,,,,,
6/14/2022 9:06,6/14/2022,VW,PIC,PICR4,deploy,PICR4-I,inside,NA,100,0,hobo,,,,,
6/14/2022 9:08,6/14/2022,VW,PIC,PICR4,deploy,PICR4-O,outside,NA,100,0,hobo,,,,,
6/14/2022 9:26,6/14/2022,VW,PIC,PICG1,collect,PICG1-I,inside,completed,100,8,hobo,,,,,
6/14/2022 9:27,6/14/2022,VW,PIC,PICG1,collect,PICG1-O,outside,completed,100,8,hobo,,,,,
6/14/2022 9:49,6/14/2022,CP,RRR,RRRG41,deploy,RRRG41-I,inside,NA,100,0,hobo,,,,,
6/14/2022 9:50,6/14/2022,CP,RRR,RRRG41,deploy,RRRG41-O,outside,NA,100,0,hobo,,,,,
6/14/2022 9:57,6/14/2022,VW,PIC,PICG5,collect,PICG5-I,inside,completed,100,11,hobo,,,,,
6/14/2022 9:58,6/14/2022,VW,PIC,PICG5,collect,PICG5-O,outside,completed,100,11,hobo,,,,,
6/14/2022 10:12,6/14/2022,VW,PIC,PICG6,collect,PICG6-O,outside,completed,100,8,hobo,,,,,
6/14/2022 10:13,6/14/2022,VW,PIC,PICG6,collect,PICG6-I,inside,completed,100,8,hobo,,,,,
6/14/2022 10:19,6/14/2022,VW,PICG,PICG6,collect,cam1,,,,,camera,NA,card8,low,full,
6/14/2022 10:37,6/14/2022,CP,RRR,RRRR6,collect,RRRR6-I,inside,completed,100,9,hobo,,,,,
6/14/2022 10:38,6/14/2022,CP,RRR,RRRR6,collect,RRRR6-O,outside,completed,100,9,hobo,,,,,
6/15/2022 8:21,6/14/2022,CP,DCC,BRO1,deploy,BRO1-I,inside,NA,100,0,hobo,,,,,
6/15/2022 8:22,6/15/2022,CP,DCC,BRO1,deploy,BRO1-O,outside,NA,100,0,hobo,,,,,
6/15/2022 8:38,6/15/2022,KL,PCC,PCC1,deploy,PCC1-I,inside,NA,100,0,hobo,,,,,
6/15/2022 8:40,6/15/2022,CP,PCC,PCC1,deploy,PCC1-O,outside,NA,100,0,hobo,,,,,
6/16/2022 8:26,6/16/2022,VW KL,MBN,MBNG5,deploy,MBNG5-O,outside,NA,100,0,hobo,,,,,
6/16/2022 8:26,6/16/2022,VW KL,MBN,MBNG5,deploy,MBNG5-I,inside,NA,100,0,hobo,,,,,
6/16/2022 8:29,6/16/2022,VW KL,MBN,MBNG6,collect,MBNG6-I,inside,completed,100,8,hobo,,,,,
6/16/2022 8:30,6/16/2022,VW KL,MBN,MBNG6,collect,MBNG6-O,outside,completed,100,8,hobo,,,,,
6/16/2022 9:35,6/16/2022,VW,MBN,MBNG10,collect,MBNG10-I,inside,completed,100,8,hobo,,,,,
6/16/2022 9:36,6/16/2022,VW,MBNG,MBNG10,collect,MBNG10-O,outside,completed,100,8,hobo,,,,,
6/16/2022 10:13,6/16/2022,SM VW KL,MBN,MBNC12,deploy,MBNC12-I,inside,NA,100,8,hobo,,,,,
6/16/2022 10:14,6/16/2022,SM VW KL ,MBN,MBNC12,deploy,MBNC12-O,outside,NA,100,0,hobo,,,,,
6/16/2022 10:23,6/16/2022,SM KL VW,MBN,MBNC11,deploy,MBNC11-O,outside,NA,100,0,hobo,,,,,
6/16/2022 10:26,6/16/2022,VW SM,MBN,MBNC11,deploy,MBNC11-I,inside,NA,100,11,hobo,,,,,
6/16/2022 11:02,6/16/2022,VW KL SM,MBN,MBNC13,deploy,cam7,,,,,camera,card15,-,full,empty,
6/17/2022 10:00,6/17/2022,KL,FBF,FBFR09,deploy,FBFR09-I,inside,NA,100,0,hobo,,,,,
6/17/2022 10:01,6/17/2022,KL,FBF,FBFR09,deploy,FBFR09-O,outside,NA,100,0,hobo,,,,,
6/21/2022 7:51,6/21/2022,VW YW,PIC,PICO6,collect,PICO6-I,inside,completed,100,10,hobo,,,,,
6/21/2022 7:52,6/21/2022,VW YW,PIC,PICO6,collect,PICO6-O,outside,completed,100,10,hobo,,,,,
6/21/2022 8:08,6/21/2022,"YW, VW",PIC ,PICO2,deploy,PICO2-I,inside,NA,100,0,hobo,,,,,
6/21/2022 8:13,6/21/2022,"YW, VW ",PIC ,PICO2 ,deploy,PICO2-O,outside,NA,100,0,hobo,,,,,
6/21/2022 8:47,6/21/2022,KG ,BRO,BRO1,deploy,cam11,,,,,camera,card3,,full,empty,
6/21/2022 8:59,6/21/2022,VW YW,PIC,PICR5,deploy,PICR5-I,inside,NA,100,0,hobo,,,,,
6/21/2022 9:01,6/21/2022,VW YW,PIC,PICR5,deploy,PICR5-O,outside,NA,100,0,hobo,,,,,
6/21/2022 9:08,6/21/2022,KG ,MCN,MCE2,deploy,MCE2-I,inside,NA,100,0,hobo,,,,,
6/21/2022 9:08,6/21/2022,KG,MCN,MCE2,deploy,MCE2-O,outside,NA,100,0,hobo,,,,,
6/21/2022 9:13,6/21/2022,VW KL WY YW,PIC,PICO10,deploy,CAM 15,,,,,camera,Card10,-,full,empty,
6/21/2022 9:52,6/21/2022,KG CP MZ,RRR,RRRR8,collect,RRRR8-I,inside,completed,100,10,hobo,,,,,
6/21/2022 9:52,6/21/2022,KG CP MZ,RRR,RRRR8,collect,RRRR8-O,outside,completed,100,10,hobo,,,,,
6/21/2022 10:01,6/21/2022,CP,RRR,RRRR3,collect,RRRR3-I,inside,completed,100,12,hobo,,,,,
6/21/2022 10:01,6/21/2022,KG CP MZ,RRR,RRRR3,collect,RRRR3-O,outside,completed,100,12,hobo,,,,,
6/21/2022 10:36,6/21/2022,VW KL WY YW,PIC,PICG8,deploy,cam17,,,,,camera,Card24,na,full,empty,
6/21/2022 10:47,6/21/2022,VW YW,PIC,PICG1,deploy,PICG1-I,inside,NA,100,0,hobo,,,,,
6/21/2022 10:51,6/21/2022,VW YW,PIC,PICG1,deploy,PICG1-O,outside,NA,100,0,hobo,,,,,
6/22/2022 7:46,6/22/2022,SM KG VW,RRRG,RRRG4,collect,RRRG4-I,inside,completed,100,7,hobo,,,,,
6/22/2022 7:46,6/22/2022,SM KG VW,RRRG,RRRG40,collect,RRRG40-O,outside,completed,100,7,hobo,,,,,
6/22/2022 7:47,6/22/2022,VW KG SM,RRR,RRRG40,collect,Cam9,,,,,camera,Na,card6,low,full,
6/22/2022 8:50,6/22/2022,SM KG VW,RRR,RRRG41,deploy,cam13,,,,,camera,card4,NA,full,empty,
6/22/2022 8:50,6/22/2022,"KL, YW",MBN,MBNR6,deploy,cam10,,,,,camera,card16,NA,full,empty,
6/22/2022 9:35,6/22/2022,SM KG VW,RRR,RRRG9,deploy,RRRG9-I,inside,NA,100,0,hobo,,,,,
6/22/2022 9:37,6/22/2022,SM KG VW,RRR,RRRG9,deploy,RRRG9-O,outside,NA,100,0,hobo,,,,,
6/23/2022 10:52,6/23/2022,KG VW,FBF,FBFG10,deploy,FBFG10-O,outside,NA,100,0,hobo,,,,,
6/23/2022 10:52,6/23/2022,KG VW,FBF,FBFG10,deploy,FBFG10-I,inside,NA,100,0,hobo,,,,,
6/28/2022 8:28,6/28/2022,KG VW PGG,PIC,PICG2,deploy,PICG2-I,inside,NA,100,0,hobo,,,,,
6/28/2022 8:29,6/28/2022,KG PGG VW,PIC,PICG2,deploy,PICG2-O,outside,NA,100,0,hobo,,,,,
6/28/2022 9:48,6/28/2022,KG PGG VW,RRR,RRRG41,collect,RRRG41 cam,,,,,camera,-,card4,full,empty,
6/28/2022 10:01,6/22/2022,"CP, KL, YW",MBN,MBNG13,deploy,cam16,,,,,camera,card21,NA,full,empty,
6/28/2022 11:24,6/28/2022,KG VW PGG,RRR,RRRG36,deploy,cam25,,,,,camera,card 21,-,full,empty,
6/29/2022 10:01,6/29/2022,VW KG KL,MBN,MBNC12,deploy,cam23,,,,,camera,card27,,full,empty,
6/29/2022 10:23,6/29/2022,"KL, KG, VW",MBN,MBNC11,deploy,cam20,,,,,camera,card2,NA,full,empty,
6/30/2022 8:14,6/30/2022,PGG SM,RRR,RRRR2,collect,RRRR2-I,inside,completed,100,7,hobo,,,,,
6/30/2022 8:18,6/30/2022,SM PGG,RRR,RRRR3,collect,RRRR2-O,outside,completed,100,7,hobo,,,,,
6/30/2022 8:21,6/30/2022,PGG SM,RRR,RRRR3,deploy,RRRR3-I,inside,NA,100,0,hobo,,,,,
6/30/2022 8:22,6/30/2022,PGG SM,RRR,RRRR3,deploy,RRRR3-O,outside,NA,100,0,hobo,,,,,
6/30/2022 9:30,6/30/2022,VW,PIC,PICR4,deploy,cam19,,,,,camera,card20,-,full,empty,
6/30/2022 9:35,6/30/2022,SM PGG,RRR,RRRR10,deploy,cam2,,,,,camera,card34,NA,full,empty,
6/30/2022 11:43,6/30/2022,KL,PIC,PICO7,deploy,cam15,,,,,camera,card36,Na,full,empty,
6/30/2022 11:43,6/30/2022,KL,PIC,PICO10,collect,cam15,,,,,camera,NA,card10,low,full,
6/30/2022 11:44,6/30/2022,KL,PIC,PICO4,collect,cam12,,,,,camera,NA,card22,low,full,
6/30/2022 11:52,6/30/2022,KL,PIC,PICO4,collect,PICO4-I,inside,completed,100,11,hobo,,,,,
6/30/2022 11:52,6/30/2022,KL,PIC,PICO4,collect,PICO4-O,outside,completed,100,11,hobo,,,,,
6/30/2022 12:01,6/30/2022,KL,PIC,PICO2,collect,PICO2-I,inside,completed,100,2,hobo,,,,,
6/30/2022 12:02,6/30/2022,KL,PIC,PICO2,collect,PICO2-O,outside,completed,100,2,hobo,,,,,
7/3/2022 8:26,7/3/2022,KG AT,MBN,MBNG9,collect,cam 1,,,,,camera,-,card 8- camera was fallen off box,low,full,
7/5/2022 10:07,7/5/2022,VW,MBN,MBNG5,deploy,cam12,,,,,camera,card23,na,full,empty,
7/5/2022 10:16,7/5/2022,VW KL,MBN,MBNG10,deploy,MBNG10-I,inside,NA,100,0,hobo,,,,,
7/5/2022 10:16,7/5/2022,KL,MBN,MBNG10,deploy,MBNG10-O,outside,NA,100,0,hobo,,,,,
7/5/2022 10:20,7/5/2022,KL VW,MBN,MBNG28,deploy,MBNG28-I,inside,NA,100,0,hobo,,,,,
7/5/2022 10:21,7/5/2022,KL VW,MBN,MNNG28,deploy,MBNG28-I,outside,NA,100,0,hobo,,,,,
7/5/2022 11:09,7/5/2022,KL,MBN,MBNG4,collect,MBNR4-I,inside,completed,100,7,hobo,,,,,
7/5/2022 11:09,7/5/2022,KL,MBN,MBNR4,collect,MBNR4-O,outside,completed,100,7,hobo,,,,,
7/5/2022 11:32,7/5/2022,KG PGG,MCN,MCE2,collect,Cam 9,,,,,camera,card 33,-,full,empty,
7/6/2022 7:51,7/6/2022,CP,RRR,RRRG28,collect,RRRG28-O,outside,completed,66,21,hobo,,,,,
7/6/2022 10:09,7/6/2022,KG ,PIC,PICG10,collect,PICG10-I,inside,completed,100,7,hobo,,,,,
7/6/2022 10:09,7/6/2022,KG,PIC,PICG10,collect,PICG10-O,outside,completed,100,7,hobo,,,,,
7/6/2022 10:19,7/6/2022,KG,PIC,PICG10,collect,cam3,,,,,camera,none,card14,full,full,
7/6/2022 18:12,7/3/2022,KG AT,FBF,FBFO01,collect,FBFO01-I,inside,completed,100,12,hobo,,,,,
7/6/2022 18:12,7/3/2022,KG AT,FBF,FBFO01,collect,FBFO01-O,outside,completed,100,12,hobo,,,,,
7/7/2022 10:01,7/7/2022,VW KL,MBN,MBNC11,collect,cam20,,,,,camera,NA,card2,low,full,
7/7/2022 10:02,7/7/2022,VW KL,MBN,MBNC11,collect,MBNC11-I,inside,completed,100,5,hobo,,,,,
7/7/2022 10:04,7/7/2022,VW KL,MBN,MBNC11,collect,MBNC11-O,outside,completed,100,5,hobo,,,,,
7/7/2022 10:18,7/7/2022,VW KL,MBN,MBNC8,collect,MBNC8-O,outside,completed,100,13,hobo,,,,,
7/7/2022 10:19,7/7/2022,VW KL,MBN,MBNC8,collect,MBNC8-I,inside,completed,100,13,hobo,,,,,
7/8/2022 8:03,7/8/2022,KL,MBN,MBNC12,collect,cam23,,,,,camera,NA,card27,low,full,
7/8/2022 8:04,7/8/2022,KL,MBN,MBNC12,collect,MBNC12-I,inside,completed,100,6,hobo,,,,,
7/8/2022 8:05,7/8/2022,KL,MBN,MBNC12,collect,MBNC12-O,outside,completed,100,6,hobo,,,,,
7/12/2022 8:36,7/12/2022,"KG, YW",MCN,MCE2,collect,cam9,,,,,camera,none ,card33,full,empty,
7/12/2022 8:37,7/12/2022,"YW, KG",MCN ,MCE2,deploy,cam14,,,,,camera,card1,none,full,empty,
7/12/2022 9:01,7/12/2022,"KG, YW",BRO,BRO1,collect,cam11,,,,,camera,none,card3,low,empty,
7/12/2022 9:01,7/12/2022,KG YW,BRO,BRO1,collect,BRO1-O,outside,completed,100,9,hobo,,,,,
7/12/2022 9:02,7/12/2022,"KG, YW",BRO,BRO1,collect,BRO1-I,inside,completed,100,9,hobo,,,,,
7/12/2022 9:07,7/12/2022,VW,PIC,PICO10,collect,PICO10-O,outside,completed,100,6,hobo,,,,,
7/12/2022 9:08,7/12/2022,VW,PIC,PICO10,collect,PICO10-I,inside,completed,100,9,hobo,,,,,
7/12/2022 10:25,7/12/2022,KL,PIC,PICG2,deploy,cam20,,,,,camera,card6,NA,full,empty,
7/12/2022 10:46,7/12/2022,"YW, KG ",RRR,RRRR3,deploy,cam11,,,,,camera,card35,none,full,empty,
7/12/2022 10:51,7/12/2022,"YW, KG",RRC ,RRC13,collect,RRC13-O,outside,NA,100,9,hobo,,,,,
7/12/2022 10:53,7/12/2022,"YW, KG",RRC,RRC13,collect,RRC13-I,inside,completed,100,9,hobo,,,,,
7/13/2022 8:49,7/13/2022,KL,PIC ,PICG8,deploy,cam17,,,,,camera,NA,card24,low,full,
7/13/2022 8:55,7/13/2022,KL,PIC ,PICG8,collect,PICG8-I,inside,completed,100,9,hobo,,,,,
7/13/2022 8:55,7/13/2022,KL,PIC,PICG8,collect,PICG8-O,outside,completed,100,9,hobo,,,,,
7/13/2022 8:56,7/13/2022,VW KG,RRR,RRRG41,collect,RRRG41-I,inside,completed,100,7,hobo,,,,,
7/13/2022 8:57,7/13/2022,VW KG,RRR,RRRG41,collect,RRRG41-O,outside,completed,100,7,hobo,,,,,
7/13/2022 9:52,7/13/2022,KL,MBN,MBNR2,deploy,MBNR2-I,inside,NA,100,0,hobo,,,,,
7/13/2022 9:53,7/13/2022,KL,MBN,MBNR2,deploy,MBNR2-O,outside,NA,100,0,hobo,,,,,
7/13/2022 9:54,7/13/2022,KL,MBN,MBNR4,deploy,MBNR4-I,inside,NA,100,0,hobo,,,,,
7/13/2022 9:56,7/13/2022,KL,MBN,MBNR4,deploy,MBNR4-O,outside,NA,100,0,hobo,,,,,
7/13/2022 10:10,7/13/2022,KL,MBN,MBNC13,collect,cam7,,,,,camera,,card15,full,full,
7/13/2022 10:11,7/13/2022,KL,MBN,MBNC13,collect,MBNC13-I,inside,completed,100,9,hobo,,,,,
7/13/2022 10:12,7/13/2022,KL,MBN,MBNC13,collect,MBNC13-O,outside,completed,100,9,hobo,,,,,
7/14/2022 8:37,7/14/2022,VW KL,MBN,MBNG10,deploy,cam7,,,,,camera,card30,NA,full,empty,
7/14/2022 9:00,7/14/2022,KG YW,FBF,FBFG9,collect,cam22,,,,,camera,-,card 26,low,full,
7/14/2022 9:11,7/14/2022,KG YW,FBF,FBFG9,collect,FBFG9-I,inside,completed,100,9,hobo,,,,,
7/14/2022 9:11,7/14/2022,KG YW,FBF,FBFR9,collect,FBFR9-O,outside,completed,100,9,hobo,,,,,
7/19/2022 8:09,7/19/2022,KL,MBN,MBNG9,collect,MBNG9-I,inside,completed,100,10,hobo,,,,,
7/19/2022 8:09,7/19/2022,KL,MBN,MBNG9,collect,MBNG9-O,outside,completed,100,10,hobo,,,,,
7/19/2022 8:11,7/19/2022,KL,MBN,MBNG8,collect,cam5,,,,,camera,NA,card7,low,full,
7/19/2022 8:12,7/19/2022,KL,MBN,MBNG8,collect,MBNG8-I,inside,completed,100,10,hobo,,,,,
7/19/2022 8:12,7/19/2022,KL,MBN,MBNG8,collect,MBNG8-O,outside,completed,100,10,hobo,,,,,
7/19/2022 8:43,7/19/2022,KL,MBN,MBNG13,collect,MBNG13-I,inside,completed,100,10,hobo,,,,,
7/19/2022 10:04,7/19/2022,KG YW,RRR,RRRR10,collect,cam 2,,,,,camera,card 34,"unreadable bc sun washed off number , must check notes ",low,full,checked equip tracking for card number 
7/19/2022 10:04,7/19/2022,KG YW,RRR,RRRR10,collect,RRRR10-O,outside,completed,33,11,hobo,,,,,
7/19/2022 10:05,7/19/2022,KG YW,RRR,RRRR10,collect,RRRR10-I,inside,completed,100,11,hobo,,,,,
7/19/2022 11:39,7/19/2022,KL,MBN,MBNG13,collect,MBNG13-I,inside,completed,100,10,hobo,,,,,
7/19/2022 11:39,7/19/2022,KL,MBN,MBNG13,collect,MBNG13-O,outside,completed,100,10,hobo,,,,,
7/19/2022 11:40,7/19/2022,KL,MBN,MBNG13,collect,cam16,,,,,camera,NA,card21,low,full,
7/19/2022 11:40,7/19/2022,KL,MBN,MBNG28,deploy,cam16,,,,,camera,card8,NA,full,empty,
7/20/2022 11:51,7/19/2022,KG YW,RRR,RRRG5,collect,RRRG5-I,inside,completed,23,11,hobo,,,,,
7/20/2022 11:52,7/19/2022,KG YW,RRR,RRRG5,collect,RRRG5-O,outside,completed,100,11,hobo,,,,,
7/21/2022 11:17,7/21/2022,KG,PIC,PICR10,collect,PICR10-O,outside,completed,100,11,hobo,,,,,
7/21/2022 11:17,7/21/2022,KG,PIC,PICR10,collect,PICR10-I,inside,completed,100,9,hobo,,,,,
7/21/2022 11:18,7/21/2022,KG,PIC,PCC1,collect,PCC1-I,inside,completed,100,11,hobo,,,,,
7/21/2022 11:19,7/21/2022,KG,PIC,PCC1,collect,PCC1-O,outside,completed,100,11,hobo,,,,,
7/21/2022 11:19,7/21/2022,KG,PCC,PCC7,collect,PCC1-O (incorrectly named!) ,outside,NA,100,0- nothing to read out,hobo,,,,,
7/21/2022 11:20,7/21/2022,KG,PCC,PCC7,collect,PCC7-I (i think but it did not turn on),inside,NA,0,0,hobo,,,,,
7/21/2022 11:21,7/21/2022,KG,PIC,PICO7,collect,Cam15,,,,,camera,-,card 36,full,full,
7/21/2022 11:21,7/21/2022,KG,PIC,PICO7,collect,PICO7-I,inside,completed,100,9,hobo,,,,,
7/21/2022 11:22,7/21/2022,KG,PIC,PICO7,collect,PICO7-O,outside,completed,100,9,hobo,,,,,
7/27/2022 7:44,7/27/2022,KL,MBN,MBNR6,collect,MBNR6-I,inside,completed,66,14,hobo,,,,,
7/27/2022 7:45,7/27/2022,SM KL CP,MBN,MBNR6,collect,MBN6-O,outside,completed,66,14,hobo,,,,,
7/27/2022 7:45,7/27/2022,KL,MBN,MBNR6,collect,cam10,,,,,camera,card16,card16,full,full,
7/27/2022 8:40,7/27/2022,SM,MBN,MBNG5,collect,MBNG5-I,inside,completed,100,10,hobo,,,,,
7/27/2022 8:41,7/27/2022,SM,MBN,MBNG5,collect,MBNG5-O,outside,completed,100,10,hobo,,,,,
7/27/2022 8:42,7/27/2022,SM,MBN,MBNG5,collect,cam12,,,,,camera,NA,card23,low,full,
7/27/2022 9:33,7/27/2022,KL,PIC,PICR4,collect,PICR4-I,inside,completed,100,11,hobo,,,,,
7/27/2022 9:33,7/27/2022,KL,PIC,PICR4,collect,PICR4-O,outside,completed,100,11,hobo,,,,,
7/27/2022 9:34,7/27/2022,KL,PIC,PICR4,collect,cam19,,,,,camera,NA,card20,low,full,
7/27/2022 9:41,7/27/2022,KL,PIC,PICR5,collect,PICR5-I,inside,completed,100,9,hobo,,,,,
7/27/2022 9:41,7/27/2022,KL,PIC,PICR5,collect,PICR5-O,outside,completed,100,9,hobo,,,,,
7/30/2022 18:09,7/27/2022,KG,RRR,RRRG36,collect,RRRG36-I,inside,completed,100,11,hobo,,,,,
7/30/2022 18:10,7/27/2022,KG,RRR,RRRG36,collect,RRRG36-O,outside,completed,100,11,hobo,,,,,
7/30/2022 18:10,7/27/2022,KG,RRR,RRRG36,collect,cam 21,,,,,camera,-,card 25,full,full,
7/30/2022 18:11,7/27/2022,KG ,RRR,RRRG9,collect,RRRG9-I,inside,completed,100,9,hobo,,,,,
7/30/2022 18:11,7/27/2022,KG,RRR,RRRG9,collect,RRRG9-O,outside,completed,100,9,hobo,,,,,
7/30/2022 18:17,7/27/2022,KG ,PIC,PICG1,collect,PICG1,inside,completed,100,9,hobo,,,,,
7/30/2022 18:17,7/27/2022,KG,PIC,PICG1,collect,PICG1,outside,completed,100,9,hobo,,,,,
8/2/2022 9:36,8/2/2022,KL,MBN,MBNR4,collect,MBNR4-I,inside,completed,100,5,hobo,,,,,
8/2/2022 9:36,8/2/2022,KL,MBN,MBNR4,collect,MBNR4-O,outside,completed,100,5,hobo,,,,,
8/2/2022 9:37,8/2/2022,KL,MBN,MBNR2,collect,MBNR2-I,inside,completed,100,5,hobo,,,,,
8/2/2022 9:52,8/2/2022,KL,MBN,MBNR7,collect,MBNR7-humidity,outside,completed,100,100,hobo,,,,,
8/2/2022 9:57,8/2/2022,KG,BRO,BRO3,collect,BRO3-humidity,outside,completed,100,100,hobo,,,,,
8/2/2022 10:02,8/2/2022,KG VW,BRO,BRO7,collect,cam 8,,,,,camera,-,card5,full,full,
8/2/2022 10:02,8/2/2022,KG VW,BRO,BRO7,collect,BRO7-I,inside,completed,100,14,hobo,,,,,
8/2/2022 10:03,8/2/2022,KG VW,BRO,BRO7,collect,BRO7-O,outside,completed,100,14,hobo,,,,,
8/2/2022 10:27,8/2/2022,KL,MBN,MBNC13,collect,MBNC13-humidity,outside,completed,100,100,hobo,,,,,
8/2/2022 10:56,8/2/2022,KG,MCN,MC02,collect,MCO2-humidity,outside,completed,100,100,hobo,,,,,
8/2/2022 10:57,8/2/2022,KG,MCN,MCE2,collect,camera 14,,,,,camera,-,card1,full,full,
8/2/2022 11:46,8/2/2022,KL,PIC,PICO4,collect,PICO4-humidity,outside,NA,100,0,hobo,,,,,
8/2/2022 11:46,8/2/2022,KL,PIC,PICR2,collect,PICR2-humidity,outside,completed,100,100,hobo,,,,,
8/12/2022 8:22,8/12/2022,KL,MBN,MBNG10,collect,cam7,,,,,camera,NA,card3,low,full,
8/12/2022 8:22,8/12/2022,VW KG,MBN,MBNG28,collect,MBNG28-I,inside,completed,100,11,hobo,,,,,
8/12/2022 8:23,8/12/2022,KL,MBN,MBNG10,collect,MBNG10-I,inside,completed,100,20,hobo,,,,,
8/12/2022 8:23,8/12/2022,KG VW,MBN,MBNG28,collect,cam16,,,,,camera,-,card8,full,full,
8/12/2022 8:23,8/12/2022,KL,MBN,MBNG10,collect,MBNG10-O,outside,completed,100,20,hobo,,,,,
8/12/2022 8:23,8/12/2022,VW KG,MBN,MBNG28,collect,MBNG28-O,outside,completed,100,11,hobo,,,,,
8/12/2022 8:37,8/12/2022,KG VW,MBN,MBNG1,collect,MBNG1-humidity ,inside,completed,100,100,hobo,,,,,
4/4/2023 11:19,4/4/2023,KL,MBNG,MBNG12,deploy,MBNG12-humidity,outside,NA,75,0,hobo,,,,,
4/4/2023 11:55,4/4/2023,KL,MBNR,MBNR5,deploy,MBNR5-humidity,outside,NA,100,0,hobo,,,,,
4/11/2023 9:15,4/11/2023,"KL,YZ,RK",PICO,PICO5,deploy,PICO5-humidity,outside,NA,100,0,hobo,,,,,
4/11/2023 9:16,4/11/2023,YZ,PICO,PICO5,deploy,PICO5-O,outside,NA,100%,0,hobo,,,,,
4/11/2023 9:16,4/11/2023,"RK, KL, YZ",PICO,PICO5,deploy,PICO5-I,inside,NA,100%,0%,hobo,,,,,
4/11/2023 9:37,4/11/2023,"KL,YZ,RK",PICR,PICR2,deploy,PICR2-humidity,outside,NA,100,0,hobo,,,,,
4/11/2023 10:11,4/11/2023,"RK, YZ",PICG,PICG1,deploy,PICG1-humidity,outside,NA,110%,0,hobo,,,,,
4/11/2023 10:38,4/11/2023,"RK, YZ",RRRG,RRRG58,deploy,RRRG58-humidity,outside,NA,100%,0%,hobo,,,,,
4/11/2023 11:05,4/11/2023,"RK, YZ",RRRR,RRRR6,deploy,RRRR6-humidity,outside,NA,100%,0,hobo,,,,,
4/18/2023 8:23,4/18/2023,"RK, YZ",PICO,PICO1,deploy,PICO1-O,outside,NA,100%,0%,hobo,,,,,
4/18/2023 8:24,4/18/2023,"RK, YZ",PICO,PICO1,deploy,PICO1-I,inside,NA,100%,0%,hobo,,,,,
4/18/2023 8:27,4/18/2023,KL,PICO,PICO7,deploy,PICO7-I,inside,NA,50,0,hobo,,,,,
4/18/2023 8:28,4/18/2023,KL,PICO,PICO7,deploy,PICO7-O,outside,NA,50,0,hobo,,,,,
4/18/2023 10:25,4/18/2023,YZ,MBNG,MBNG1,deploy,MBNG1-I,inside,NA,100%,0,hobo,,,,,
4/18/2023 10:26,4/18/2023,YZ,MBNG,MBNG1,deploy,MBNG1-O,outside,NA,100%,0,hobo,,,,,
4/25/2023 7:57,4/25/2023,"YZ, RK",PICO,PICO6,deploy,PICO6-O,outside,NA,100%,0,hobo,,,,,
4/25/2023 8:02,4/25/2023,"RK, YZ",PICO,PICO6,deploy,PICO6-I,inside,NA,100%,0%,hobo,,,,,
4/25/2023 8:16,4/25/2023,"RK, YZ",PICR,PICR10,deploy,PICR10-O,outside,NA,100%,0%,hobo,,,,,
4/25/2023 8:16,4/25/2023,"RK, YZ",PICR,PICR10,deploy,PICR10-I,inside,NA,100%,0,hobo,,,,,
4/27/2023 8:39,4/27/2023,KL,MBNG,MBNG9,deploy,MBNG9-I,inside,NA,100,0,hobo,,,,,
4/27/2023 8:40,4/27/2023,KL,MBN,MBNG9,deploy,MBNG9-O,outside,NA,100,P,hobo,,,,,
4/27/2023 8:47,4/27/2023,KL,MBNG,MBNG11,deploy,MBNG11-I,inside,NA,100,0,hobo,,,,,
